product_id,category_id,supplier_id,product_name,description,price,stock_quantity
9755,6,3,A arte de concretizar seus projetos em estado puro,Temporibus ullam sapiente officiis. Consequuntur eveniet at accusamus assumenda nesciunt minus vero.,719.3,418
9756,5,69,O poder de realizar seus sonhos com força total,Sapiente quas reprehenderit amet. Libero quidem cum a dolores. Iste voluptatem impedit repudiandae possimus eius.,218.45,27
9757,8,83,A possibilidade de inovar com toda a tranquilidade,Tenetur omnis esse ea ullam deleniti. Eos omnis pariatur voluptatem doloremque. Quisquam eius ratione quos placeat facere repellat.,391.82,69
9758,6,59,A segurança de ganhar sem preocupação,Modi repellat sequi unde id quisquam harum. Quis impedit expedita beatae quod hic mollitia. Velit nisi corrupti.,62.35,30
9759,3,43,A arte de mudar com confiança,"Sunt ipsum totam at. Velit ex laborum minus dolorum cupiditate nostrum.
Illo ad iusto consectetur facilis. Facere minima nihil.",978.39,0
9760,2,93,A simplicidade de conseguir mais rapidamente,Blanditiis officia autem natus dolore eum assumenda. Harum nihil fuga libero vel. Adipisci dolor eius harum.,996.22,162
9761,3,18,O prazer de avançar com toda a tranquilidade,Porro ipsam atque perspiciatis magnam reiciendis delectus. Dolores dicta nisi laboriosam maxime.,773.97,16
9762,3,5,O conforto de avançar em estado puro,Doloribus nulla rerum consequatur id. Quaerat earum veniam sunt aliquam nulla quos molestias.,901.99,267
9763,7,44,A vantagem de atingir seus objetivos com toda a tranquilidade,Dolor dolore in quod iste labore aliquid dolorem. Repellendus deserunt quaerat voluptates. Occaecati cumque dolorem earum ab quia.,824.76,143
9764,7,76,O prazer de avançar simplesmente,Dolor natus repellendus laborum. Unde minus occaecati. Quaerat dolores voluptas ducimus adipisci.,503.23,83
9765,3,92,A vantagem de concretizar seus projetos de maneira eficaz,Occaecati exercitationem architecto recusandae culpa nam. Quo voluptatum asperiores earum sit. Ea eos assumenda. Illum rerum dolorem similique.,86.26,153
9766,2,11,O poder de avançar mais rapidamente,"Doloribus officia laborum sed possimus. Quod dolorem et unde.
Et soluta voluptatem saepe modi. Sapiente est molestias sed.",798.44,183
9767,7,96,A liberdade de evoluir mais rapidamente,Delectus doloremque molestiae accusantium quisquam ipsum. Reiciendis sequi laudantium totam voluptas.,830.15,500
9768,4,32,O conforto de realizar seus sonhos de maneira eficaz,Expedita ut at voluptatibus impedit fugit. Fugit incidunt pariatur minus assumenda velit laborum. Quia vero maxime doloribus alias.,630.3,270
9769,2,55,A liberdade de concretizar seus projetos naturalmente,Repellendus odio odio voluptate. Sunt ut saepe eum earum quas nam. Quaerat pariatur soluta rem.,983.12,267
9770,5,96,A segurança de concretizar seus projetos antes de tudo,Officiis temporibus tenetur soluta.,262.21,166
9771,7,41,O conforto de avançar com força total,Soluta eveniet saepe sed. Ratione iure ea. Veritatis molestias pariatur possimus itaque quaerat quas.,85.96,19
9772,6,9,O poder de avançar com toda a tranquilidade,"Velit necessitatibus numquam ea dolore ut.
Doloremque quasi quod consequuntur voluptate. Sequi modi ea molestiae.",421.61,29
9773,5,52,A arte de concretizar seus projetos de maneira eficaz,Voluptatibus labore quae quia fuga quia. Vitae harum consequuntur molestias.,433.04,423
9774,8,88,O poder de inovar com confiança,Vero repudiandae soluta voluptate. Excepturi tempora architecto temporibus.,894.48,157
9775,4,39,A segurança de inovar com força total,Qui numquam sequi quod ullam. Officiis sapiente quas doloribus eum.,321.58,380
9776,7,43,O prazer de inovar com força total,Quos consequatur ratione dolores iste voluptatibus quisquam aperiam. Consectetur perspiciatis praesentium illo quos modi.,387.34,423
9777,7,40,A segurança de avançar de maneira eficaz,"Voluptas aspernatur eius fugiat.
Veritatis molestiae fuga reprehenderit. Quia aspernatur qui neque magnam itaque.",720.74,173
9778,5,10,O prazer de avançar naturalmente,"Iste architecto ducimus ut.
Debitis similique occaecati velit quos sint. Reprehenderit vero autem commodi quod illo ex.",750.91,170
9779,3,37,O conforto de realizar seus sonhos com confiança,Commodi quasi commodi consequatur in. Ea deserunt quas consectetur officia temporibus.,28.27,287
9780,3,69,A possibilidade de atingir seus objetivos sem preocupação,"Voluptas voluptates qui. Ipsa quod sunt.
Explicabo beatae qui. Nostrum fuga quia deleniti pariatur molestias praesentium quod.",953.63,123
9781,2,93,O prazer de atingir seus objetivos direto da fonte,Aut ullam hic praesentium in. Maiores rem repudiandae porro rem rerum. Esse ad at facilis sint non.,397.58,464
9782,5,88,A arte de realizar seus sonhos mais rapidamente,"Aspernatur nostrum corporis neque odio modi ex.
Natus itaque nesciunt adipisci similique. A expedita qui consequuntur saepe blanditiis harum ea.",694.54,399
9783,3,47,A liberdade de conseguir de maneira eficaz,"Veniam a temporibus.
Quam nulla reiciendis doloribus. Asperiores eaque cum sapiente odit ea aliquid.",62.75,133
9784,8,15,A arte de conseguir com confiança,A corrupti rerum tempore asperiores. Tempora dolores beatae dolorum nisi sed corrupti. Ratione veritatis corrupti quo delectus explicabo.,445.47,232
9785,5,54,A certeza de atingir seus objetivos com confiança,Neque vitae eligendi amet voluptate est rem. Nostrum mollitia quam eveniet beatae.,591.41,341
9786,6,45,A simplicidade de atingir seus objetivos antes de tudo,Quos vero aut delectus provident provident optio. Pariatur corporis in debitis beatae. Sed rerum beatae hic.,892.58,48
9787,7,10,A vantagem de concretizar seus projetos com força total,Voluptates saepe ducimus ea explicabo consequuntur. Nostrum architecto sit blanditiis doloribus neque.,11.26,52
9788,5,36,A arte de ganhar antes de tudo,Fugiat mollitia sed ab totam amet. Illum ratione sapiente dolorem nostrum voluptatibus sit.,409.06,28
9789,4,36,A certeza de atingir seus objetivos de maneira eficaz,Illo quia in blanditiis. Omnis placeat aliquid dolores fuga dolorem nostrum. Voluptatem cupiditate ut.,481.84,211
9790,1,74,A possibilidade de realizar seus sonhos antes de tudo,Ad sit officia quod sint voluptatem. Fugit officia veritatis itaque id pariatur corrupti.,256.4,369
9791,2,58,O conforto de avançar naturalmente,Suscipit quisquam porro harum illo iusto. Ratione sapiente beatae iste ex quae libero. Quos ipsa in nobis quod officiis.,133.58,10
9792,5,52,O prazer de evoluir com confiança,Labore ad doloribus fugiat. Nostrum dignissimos dicta nemo iusto.,496.31,434
9793,4,47,O poder de evoluir sem preocupação,Harum magni consequuntur corporis impedit. Voluptates officiis mollitia similique tempore. Quidem assumenda neque eligendi beatae porro.,681.65,311
9794,5,63,A vantagem de ganhar com toda a tranquilidade,"Qui autem temporibus molestiae laudantium. Iste quo quos neque.
Fugit rem quibusdam eveniet dolorem. Nam enim tempora perspiciatis ipsum eos.",823.48,186
9795,5,33,A liberdade de conseguir com força total,Laborum ab cum quos quisquam in quae. Corporis cupiditate aperiam aliquid. Laudantium error laudantium delectus.,929.77,224
9796,7,16,A arte de mudar mais rapidamente,Eveniet quo at dolorem ullam enim. Dolore adipisci sit hic iste culpa explicabo.,617.66,261
9797,8,79,A possibilidade de conseguir em estado puro,Id consequatur iure quas excepturi quia nulla facilis. Itaque laboriosam nihil distinctio nulla quasi.,862.06,323
9798,6,42,A vantagem de realizar seus sonhos naturalmente,Libero saepe ullam animi. Repellendus iure dolorem. Tempore adipisci reprehenderit minus dicta doloribus illum.,803.43,42
9799,1,5,A simplicidade de atingir seus objetivos naturalmente,Sed blanditiis fugit quia. Temporibus cumque quos. Iure numquam accusantium consectetur ea amet nihil eos.,883.47,107
9800,1,99,A segurança de realizar seus sonhos com confiança,Alias nulla quaerat accusamus. Natus deserunt architecto dolorem atque earum. Veritatis tempora pariatur ea.,389.73,413
9801,5,30,A simplicidade de conseguir mais facilmente,Aliquam nesciunt doloremque necessitatibus. Odio quod cum porro neque aliquid.,961.86,97
9802,5,8,A arte de concretizar seus projetos sem preocupação,Dolor velit dolores repudiandae. Mollitia atque omnis nam quidem. Nihil nemo quae quos. Culpa magni voluptates nesciunt.,48.94,436
9803,1,60,A simplicidade de inovar com força total,Consectetur delectus voluptas aspernatur voluptate ipsum maxime. Ex quo sapiente harum perferendis. Odit vero magni et.,639.58,159
9804,3,36,O direito de conseguir simplesmente,Architecto quasi earum cupiditate quia qui. Ipsa in sunt dolores consequuntur incidunt.,12.18,308
9805,7,4,A liberdade de mudar de maneira eficaz,Libero quisquam sint est architecto fuga numquam. Perspiciatis facere doloremque odit nostrum iusto. Ducimus occaecati commodi magni deserunt.,540.97,264
9806,4,100,O conforto de mudar antes de tudo,"In quis libero adipisci libero temporibus.
Occaecati officia natus a pariatur. Dicta quibusdam rem modi cupiditate.",804.56,1
9807,5,59,A simplicidade de avançar direto da fonte,Velit magni quia illum culpa excepturi. Ipsum dicta porro consequatur quia debitis. Ducimus voluptas atque.,213.42,111
9808,8,25,A possibilidade de evoluir em estado puro,Quis eos suscipit minus. Veritatis nostrum tempora occaecati.,153.41,403
9809,1,70,O prazer de atingir seus objetivos em estado puro,Nam molestiae accusantium cum blanditiis adipisci facilis. Nulla molestiae molestiae omnis officia quae itaque eos.,669.88,279
9810,7,71,A liberdade de ganhar de maneira eficaz,Ratione voluptates sequi atque fugit laborum recusandae. Optio rem eaque culpa doloremque neque tempora. Et itaque cum debitis at iusto.,828.61,380
9811,1,89,A segurança de realizar seus sonhos com toda a tranquilidade,"Repellat possimus odit assumenda. Doloribus odit facere.
Asperiores harum numquam consectetur odio saepe voluptatem. Repellendus et eveniet debitis.",96.9,82
9812,6,42,A arte de mudar mais rapidamente,Temporibus laborum est. Accusamus eaque deserunt veritatis esse neque.,231.39,433
9813,2,64,O direito de atingir seus objetivos em estado puro,Eos a modi autem corrupti veritatis. Doloremque atque fuga culpa voluptatibus.,31.83,49
9814,1,27,A simplicidade de mudar com toda a tranquilidade,Repellendus dolorum beatae voluptatibus et quas. Reiciendis adipisci quidem nihil nulla. Adipisci impedit fugit ab sunt.,302.45,95
9815,5,69,A certeza de inovar mais facilmente,Officiis cupiditate enim pariatur exercitationem quia. Fugit cupiditate quisquam ipsam velit dicta.,64.79,325
9816,5,41,A vantagem de concretizar seus projetos com confiança,At consequuntur error at magni. Earum ut laboriosam fugit accusantium est facere. Accusantium inventore non vero dolor vero consequuntur.,574.5,250
9817,6,97,A possibilidade de ganhar naturalmente,Aperiam dignissimos tenetur incidunt praesentium assumenda temporibus iusto. Nulla iure dolor quidem eos iusto voluptates quas.,268.21,190
9818,7,79,O poder de atingir seus objetivos de maneira eficaz,Dolorem cumque deserunt modi debitis vitae. Ducimus eveniet recusandae voluptates ea alias.,547.59,145
9819,4,1,A simplicidade de mudar mais facilmente,Voluptatibus voluptates aspernatur repellendus quas. Non id exercitationem quisquam porro. Tempore facere sit optio illum.,349.74,479
9820,2,55,O poder de ganhar mais facilmente,Temporibus nihil dolorem iste expedita neque dolor.,36.15,348
9821,5,11,A arte de evoluir de maneira eficaz,Amet nihil ut aliquid. Modi unde delectus optio deleniti cumque in at.,221.19,451
9822,6,41,O poder de realizar seus sonhos naturalmente,Tenetur deleniti nesciunt mollitia beatae incidunt officia cupiditate. Incidunt unde iure animi.,899.01,82
9823,4,89,O conforto de conseguir com toda a tranquilidade,Quisquam ut maiores. Tempore aliquam modi architecto. Veritatis eius harum.,415.87,469
9824,7,4,A segurança de ganhar sem preocupação,Repellat reprehenderit itaque amet nesciunt. Doloremque voluptas alias impedit libero impedit ab sit.,237.2,4
9825,4,47,A vantagem de ganhar mais facilmente,Facilis velit quae omnis repellendus temporibus. Praesentium iure repudiandae repudiandae nostrum laudantium iste.,876.43,411
9826,6,53,A liberdade de ganhar sem preocupação,Ab voluptate repudiandae beatae reiciendis recusandae. Ab saepe doloribus maxime ullam commodi. In eligendi distinctio temporibus.,589.45,220
9827,2,43,O direito de concretizar seus projetos naturalmente,Nostrum aperiam nostrum magnam quibusdam fugit quisquam.,356.71,238
9828,6,87,O poder de mudar com força total,Hic fuga modi eveniet nostrum accusantium optio. Ad inventore reiciendis numquam exercitationem. Vitae sed doloribus asperiores.,198.79,350
9829,5,59,A simplicidade de ganhar com força total,Provident ducimus quidem aliquam dolor recusandae.,32.65,236
9830,1,66,A certeza de mudar de maneira eficaz,"Ea mollitia facere. Libero beatae quisquam atque eius.
Voluptates ea quisquam nam laboriosam quas. Impedit quo quos quaerat odio officia.",739.48,66
9831,1,98,A liberdade de inovar com força total,Ipsa recusandae architecto ea perferendis adipisci repellat. Ex asperiores dolores vel numquam eum. Quia dolores fuga officia unde rem eos.,289.36,441
9832,7,85,A liberdade de evoluir naturalmente,Deserunt cumque suscipit nostrum consequuntur quod quo. Nam autem dolore labore provident odit. Sunt repudiandae illum tempora reiciendis.,389.86,121
9833,2,31,A simplicidade de conseguir antes de tudo,Corrupti suscipit officiis tempore pariatur iusto. Eaque sed deserunt odio iste ex. Nisi incidunt laborum corporis iure.,90.29,405
9834,1,22,O poder de inovar com toda a tranquilidade,Voluptate accusamus quaerat nobis laborum. Ab asperiores illum.,380.18,495
9835,1,12,A simplicidade de realizar seus sonhos mais facilmente,Explicabo earum autem ratione accusamus sapiente. Distinctio doloribus impedit eligendi asperiores odit ipsam.,802.1,228
9836,3,1,A liberdade de avançar com toda a tranquilidade,Veritatis aut mollitia quia assumenda minima deserunt. Dolore laboriosam aliquid sunt facilis vitae.,932.87,28
9837,4,4,O conforto de realizar seus sonhos com força total,Nesciunt officiis illum modi neque adipisci. Voluptatibus eaque quod quaerat repellendus consequuntur saepe tenetur. Eligendi quasi dolorem.,918.01,496
9838,8,83,O conforto de mudar mais facilmente,Praesentium consectetur libero. Animi aperiam alias asperiores. Non nesciunt laboriosam laudantium quis.,201.42,164
9839,7,29,A possibilidade de conseguir com confiança,Explicabo ad placeat veniam molestiae. Consequuntur maiores aperiam deleniti itaque. Exercitationem minima exercitationem esse.,14.14,340
9840,6,76,A vantagem de atingir seus objetivos mais facilmente,Sed ea fuga doloribus deleniti eos necessitatibus suscipit. Illum culpa modi.,787.09,271
9841,7,5,O poder de concretizar seus projetos naturalmente,Porro cum voluptatem repudiandae ea totam. Voluptatum animi impedit soluta.,146.11,248
9842,3,8,O direito de inovar em estado puro,Incidunt tempora doloremque adipisci officia. A illum possimus dolores quo iste. Eaque vel explicabo illo architecto saepe.,685.65,329
9843,5,26,O poder de concretizar seus projetos de maneira eficaz,Necessitatibus commodi nihil tempora possimus accusantium. Id totam aut commodi similique possimus.,328.7,83
9844,3,19,O poder de evoluir direto da fonte,Sequi delectus ratione deserunt facere consequatur. Aperiam ab minima ratione. Rem recusandae fuga assumenda.,603.54,400
