payment_id,order_id,payment_method,payment_status,payment_date
12543,12543,Boleto,Recusado,2025-02-09 01:29:28
12544,12544,Cartão de Crédito,Aprovado,2023-11-06 11:41:27
12545,12545,Pix,Aprovado,2024-10-29 23:23:31
12546,12546,Pix,Pendente,2024-11-06 03:31:34
12547,12547,Boleto,Pendente,2025-01-28 11:23:43
12548,12548,Boleto,Recusado,2024-04-24 16:55:17
12549,12549,Cartão de Crédito,Pendente,2025-02-25 17:54:36
12550,12550,Pix,Recusado,2024-07-27 20:23:46
12551,12551,Pix,Pendente,2025-02-18 01:15:01
12552,12552,Pix,Recusado,2025-03-20 02:00:21
12553,12553,Boleto,Recusado,2024-07-25 22:29:30
12554,12554,Boleto,Aprovado,2024-03-17 17:16:39
12555,12555,Pix,Aprovado,2024-12-19 20:36:36
12556,12556,Boleto,Recusado,2024-11-14 09:28:42
12557,12557,Boleto,Aprovado,2024-10-04 22:21:14
12558,12558,Cartão de Crédito,Aprovado,2024-07-18 16:09:09
12559,12559,Cartão de Crédito,Aprovado,2024-03-05 01:40:27
12560,12560,Cartão de Crédito,Aprovado,2025-01-21 07:17:41
12561,12561,Boleto,Pendente,2024-06-01 08:24:07
12562,12562,Cartão de Crédito,Pendente,2023-10-17 06:41:53
12563,12563,Pix,Aprovado,2024-07-26 04:20:28
12564,12564,Pix,Recusado,2024-06-03 15:10:19
12565,12565,Cartão de Crédito,Recusado,2023-07-15 23:51:09
12566,12566,Boleto,Aprovado,2024-04-30 19:22:54
12567,12567,Cartão de Crédito,Recusado,2023-07-30 01:57:33
12568,12568,Pix,Recusado,2023-11-08 12:56:17
12569,12569,Pix,Aprovado,2024-09-26 06:26:30
12570,12570,Cartão de Crédito,Pendente,2024-11-24 00:18:54
12571,12571,Boleto,Pendente,2024-02-26 02:43:46
12572,12572,Cartão de Crédito,Pendente,2023-11-05 16:02:26
12573,12573,Pix,Recusado,2024-09-19 17:54:46
12574,12574,Boleto,Pendente,2024-11-21 12:38:36
12575,12575,Pix,Recusado,2023-08-20 13:26:57
12576,12576,Pix,Aprovado,2025-01-23 11:56:03
12577,12577,Cartão de Crédito,Recusado,2023-08-28 11:17:41
12578,12578,Boleto,Recusado,2024-12-14 04:51:17
12579,12579,Cartão de Crédito,Pendente,2024-01-20 08:37:17
12580,12580,Boleto,Pendente,2024-06-18 03:56:24
12581,12581,Pix,Aprovado,2024-10-12 10:06:10
12582,12582,Pix,Recusado,2023-08-29 22:44:45
12583,12583,Boleto,Pendente,2024-05-15 11:44:27
12584,12584,Cartão de Crédito,Aprovado,2025-04-25 02:31:42
12585,12585,Pix,Recusado,2025-04-26 21:14:20
12586,12586,Pix,Pendente,2024-04-08 18:17:29
12587,12587,Pix,Recusado,2024-03-20 14:58:41
12588,12588,Boleto,Recusado,2025-03-29 06:18:45
12589,12589,Boleto,Recusado,2024-08-20 05:43:02
12590,12590,Boleto,Recusado,2025-03-08 10:10:55
12591,12591,Boleto,Aprovado,2023-10-02 09:22:03
12592,12592,Pix,Aprovado,2023-10-09 20:18:06
12593,12593,Boleto,Aprovado,2024-04-08 15:30:35
12594,12594,Pix,Recusado,2024-01-21 07:51:23
12595,12595,Pix,Aprovado,2024-07-20 15:54:36
12596,12596,Boleto,Aprovado,2023-10-09 05:50:14
12597,12597,Boleto,Aprovado,2023-07-09 12:28:45
12598,12598,Cartão de Crédito,Aprovado,2024-09-28 07:39:29
12599,12599,Pix,Pendente,2023-12-21 17:27:24
12600,12600,Pix,Recusado,2024-08-23 14:09:16
12601,12601,Boleto,Recusado,2023-12-01 05:45:51
12602,12602,Cartão de Crédito,Aprovado,2024-07-05 15:29:01
12603,12603,Boleto,Aprovado,2024-11-21 17:28:21
12604,12604,Cartão de Crédito,Recusado,2025-02-06 19:40:16
12605,12605,Boleto,Recusado,2024-07-16 15:30:16
12606,12606,Boleto,Recusado,2024-05-24 21:15:31
12607,12607,Cartão de Crédito,Pendente,2024-10-21 18:59:23
12608,12608,Cartão de Crédito,Recusado,2023-10-04 07:10:58
12609,12609,Boleto,Aprovado,2023-10-14 02:16:07
12610,12610,Pix,Aprovado,2024-11-24 19:28:33
12611,12611,Pix,Pendente,2024-02-27 05:21:29
12612,12612,Cartão de Crédito,Pendente,2025-02-28 06:14:18
12613,12613,Boleto,Aprovado,2023-11-17 07:28:31
12614,12614,Boleto,Recusado,2023-09-10 09:00:57
12615,12615,Cartão de Crédito,Pendente,2025-03-26 13:15:34
12616,12616,Cartão de Crédito,Pendente,2024-12-18 17:55:36
12617,12617,Boleto,Pendente,2024-12-06 17:50:57
12618,12618,Pix,Aprovado,2024-01-14 06:27:57
12619,12619,Pix,Aprovado,2024-10-19 20:17:21
12620,12620,Pix,Recusado,2024-05-03 05:34:48
12621,12621,Boleto,Recusado,2023-12-26 07:55:19
12622,12622,Boleto,Pendente,2023-07-22 10:22:50
12623,12623,Boleto,Aprovado,2023-12-10 11:52:24
12624,12624,Boleto,Pendente,2024-03-12 01:23:33
12625,12625,Boleto,Pendente,2025-03-30 09:34:34
12626,12626,Boleto,Aprovado,2024-12-29 19:03:17
12627,12627,Cartão de Crédito,Recusado,2024-06-29 23:27:22
12628,12628,Boleto,Pendente,2023-07-09 04:20:57
12629,12629,Pix,Aprovado,2024-07-14 21:01:10
12630,12630,Cartão de Crédito,Recusado,2023-07-21 12:32:51
12631,12631,Pix,Pendente,2025-04-09 03:36:30
12632,12632,Pix,Recusado,2024-07-23 18:18:46
12633,12633,Pix,Pendente,2024-01-18 17:14:49
12634,12634,Boleto,Recusado,2023-12-05 15:20:00
12635,12635,Pix,Aprovado,2024-02-25 03:06:06
12636,12636,Cartão de Crédito,Pendente,2023-10-23 00:16:17
12637,12637,Boleto,Recusado,2023-11-05 21:11:23
12638,12638,Boleto,Recusado,2023-08-04 10:20:15
12639,12639,Boleto,Recusado,2023-11-25 07:57:40
12640,12640,Boleto,Pendente,2024-08-13 07:59:56
12641,12641,Pix,Recusado,2024-03-03 21:46:50
12642,12642,Pix,Pendente,2023-10-26 07:06:39
12643,12643,Boleto,Aprovado,2025-01-16 06:18:15
12644,12644,Boleto,Recusado,2024-04-05 08:37:32
12645,12645,Cartão de Crédito,Pendente,2024-04-01 04:49:28
12646,12646,Pix,Recusado,2023-10-15 03:17:13
12647,12647,Cartão de Crédito,Pendente,2023-12-06 06:04:06
12648,12648,Boleto,Aprovado,2025-06-02 10:10:39
12649,12649,Cartão de Crédito,Aprovado,2024-10-23 11:14:57
12650,12650,Cartão de Crédito,Aprovado,2024-11-06 09:43:12
12651,12651,Cartão de Crédito,Pendente,2023-09-04 08:28:08
12652,12652,Pix,Pendente,2023-06-26 23:11:49
12653,12653,Cartão de Crédito,Recusado,2024-02-02 17:31:51
12654,12654,Pix,Aprovado,2025-04-29 01:54:27
12655,12655,Cartão de Crédito,Aprovado,2023-10-07 04:37:56
12656,12656,Pix,Aprovado,2023-06-18 12:13:29
12657,12657,Pix,Aprovado,2025-05-27 17:34:17
12658,12658,Boleto,Pendente,2025-04-18 20:25:02
12659,12659,Cartão de Crédito,Pendente,2025-02-13 23:59:53
12660,12660,Boleto,Pendente,2024-04-10 02:49:23
12661,12661,Boleto,Pendente,2023-10-18 19:18:12
12662,12662,Boleto,Recusado,2024-09-14 21:56:16
12663,12663,Pix,Aprovado,2024-10-18 17:51:46
12664,12664,Boleto,Recusado,2023-12-05 17:52:37
12665,12665,Pix,Recusado,2023-10-01 19:06:37
12666,12666,Cartão de Crédito,Recusado,2023-11-11 03:28:51
12667,12667,Boleto,Recusado,2025-05-01 18:12:44
12668,12668,Pix,Pendente,2024-02-18 03:29:35
12669,12669,Pix,Recusado,2024-12-22 21:58:46
12670,12670,Cartão de Crédito,Pendente,2023-12-18 11:08:13
12671,12671,Boleto,Pendente,2024-08-14 14:59:00
12672,12672,Pix,Recusado,2024-07-13 11:17:31
12673,12673,Cartão de Crédito,Recusado,2023-08-08 23:13:51
12674,12674,Cartão de Crédito,Aprovado,2024-06-22 10:00:07
12675,12675,Boleto,Pendente,2024-06-26 10:55:41
12676,12676,Pix,Aprovado,2023-11-15 07:22:46
12677,12677,Cartão de Crédito,Aprovado,2024-03-11 19:25:34
12678,12678,Cartão de Crédito,Aprovado,2025-03-22 19:35:39
12679,12679,Pix,Pendente,2023-12-16 21:23:04
12680,12680,Cartão de Crédito,Pendente,2024-08-12 13:58:33
12681,12681,Pix,Recusado,2025-05-17 14:38:09
12682,12682,Cartão de Crédito,Pendente,2025-03-08 04:36:53
12683,12683,Boleto,Aprovado,2025-01-25 12:05:49
12684,12684,Pix,Aprovado,2024-06-29 11:45:36
12685,12685,Cartão de Crédito,Aprovado,2024-11-04 11:42:25
12686,12686,Cartão de Crédito,Aprovado,2024-05-06 16:43:28
12687,12687,Pix,Aprovado,2025-06-07 08:59:18
12688,12688,Boleto,Recusado,2023-11-25 05:01:00
12689,12689,Cartão de Crédito,Aprovado,2025-04-22 14:27:08
12690,12690,Boleto,Aprovado,2024-02-18 23:54:52
12691,12691,Boleto,Aprovado,2024-01-21 06:47:05
12692,12692,Pix,Pendente,2025-03-24 13:30:49
12693,12693,Pix,Pendente,2024-11-27 20:16:40
12694,12694,Pix,Pendente,2023-08-28 16:54:24
12695,12695,Boleto,Aprovado,2025-05-10 03:50:18
12696,12696,Pix,Pendente,2024-11-03 09:03:25
12697,12697,Cartão de Crédito,Pendente,2023-11-04 03:57:15
12698,12698,Pix,Aprovado,2024-04-14 13:08:51
12699,12699,Boleto,Pendente,2024-09-20 11:10:29
12700,12700,Boleto,Aprovado,2024-01-13 03:22:56
12701,12701,Cartão de Crédito,Pendente,2025-02-11 13:26:13
12702,12702,Pix,Pendente,2025-02-25 20:25:28
12703,12703,Pix,Pendente,2024-12-29 20:59:27
12704,12704,Pix,Pendente,2024-05-18 14:45:53
12705,12705,Boleto,Recusado,2024-02-22 22:43:49
12706,12706,Pix,Pendente,2025-05-30 22:47:06
12707,12707,Boleto,Aprovado,2023-11-21 15:30:31
12708,12708,Pix,Aprovado,2025-01-24 01:00:02
12709,12709,Cartão de Crédito,Pendente,2024-08-31 06:06:24
12710,12710,Boleto,Pendente,2023-06-21 22:36:38
12711,12711,Cartão de Crédito,Recusado,2024-07-16 20:34:04
12712,12712,Pix,Recusado,2024-05-01 16:41:07
12713,12713,Boleto,Recusado,2024-05-27 11:28:10
12714,12714,Cartão de Crédito,Aprovado,2024-05-25 01:39:34
12715,12715,Boleto,Recusado,2023-12-18 13:03:39
12716,12716,Boleto,Pendente,2024-11-30 20:46:31
12717,12717,Boleto,Pendente,2025-05-18 10:00:37
12718,12718,Cartão de Crédito,Recusado,2024-02-22 19:02:05
12719,12719,Pix,Pendente,2024-02-12 03:11:46
12720,12720,Boleto,Pendente,2025-04-07 14:08:25
12721,12721,Boleto,Recusado,2024-02-25 05:24:21
12722,12722,Boleto,Pendente,2025-05-30 12:20:12
12723,12723,Pix,Pendente,2024-11-03 23:08:40
12724,12724,Cartão de Crédito,Aprovado,2023-08-04 03:14:25
12725,12725,Pix,Pendente,2024-11-01 04:34:56
12726,12726,Pix,Recusado,2025-02-24 20:32:00
12727,12727,Pix,Aprovado,2023-09-24 21:20:31
12728,12728,Boleto,Recusado,2023-08-14 18:35:33
12729,12729,Cartão de Crédito,Recusado,2025-05-28 22:08:20
12730,12730,Cartão de Crédito,Aprovado,2025-01-12 09:01:56
12731,12731,Boleto,Pendente,2024-08-02 20:29:10
12732,12732,Pix,Aprovado,2023-07-15 02:34:27
12733,12733,Cartão de Crédito,Pendente,2024-05-26 21:35:52
12734,12734,Pix,Recusado,2024-07-10 00:13:58
12735,12735,Pix,Aprovado,2023-10-15 07:23:04
12736,12736,Boleto,Pendente,2024-12-26 00:12:06
12737,12737,Cartão de Crédito,Pendente,2023-12-21 03:59:36
12738,12738,Pix,Aprovado,2025-04-09 08:23:02
12739,12739,Cartão de Crédito,Aprovado,2024-11-22 18:36:34
12740,12740,Boleto,Recusado,2024-08-08 03:30:29
12741,12741,Boleto,Pendente,2024-03-19 20:56:14
12742,12742,Boleto,Aprovado,2023-06-24 15:32:43
12743,12743,Boleto,Recusado,2025-02-01 10:34:29
12744,12744,Boleto,Aprovado,2023-10-09 19:53:01
12745,12745,Pix,Pendente,2025-02-14 10:49:12
12746,12746,Boleto,Pendente,2024-07-26 11:46:22
12747,12747,Boleto,Recusado,2024-05-20 16:21:31
12748,12748,Boleto,Recusado,2023-07-19 12:36:20
12749,12749,Boleto,Pendente,2024-05-13 10:48:40
12750,12750,Boleto,Pendente,2025-04-27 09:15:59
12751,12751,Cartão de Crédito,Recusado,2023-07-29 08:33:41
12752,12752,Cartão de Crédito,Recusado,2023-08-14 18:58:51
12753,12753,Pix,Recusado,2023-11-07 01:43:49
12754,12754,Cartão de Crédito,Pendente,2024-10-05 21:54:24
12755,12755,Pix,Recusado,2023-09-15 10:16:28
12756,12756,Cartão de Crédito,Recusado,2025-01-17 03:20:25
12757,12757,Boleto,Recusado,2023-07-03 10:37:36
12758,12758,Boleto,Aprovado,2023-08-08 22:39:22
12759,12759,Boleto,Pendente,2024-06-20 01:50:11
12760,12760,Boleto,Aprovado,2023-12-21 18:51:42
12761,12761,Pix,Recusado,2024-05-16 21:08:35
12762,12762,Pix,Pendente,2025-01-17 23:51:36
12763,12763,Pix,Recusado,2023-08-06 02:15:53
12764,12764,Cartão de Crédito,Aprovado,2024-12-10 07:33:33
12765,12765,Boleto,Recusado,2024-04-30 22:24:44
12766,12766,Cartão de Crédito,Recusado,2024-03-07 10:38:15
12767,12767,Pix,Recusado,2024-03-21 11:56:53
12768,12768,Boleto,Aprovado,2024-01-04 09:53:29
12769,12769,Cartão de Crédito,Aprovado,2023-11-08 14:33:12
12770,12770,Cartão de Crédito,Aprovado,2024-04-17 19:38:03
12771,12771,Cartão de Crédito,Recusado,2024-11-13 06:47:48
12772,12772,Cartão de Crédito,Recusado,2024-05-03 17:09:07
12773,12773,Cartão de Crédito,Aprovado,2024-01-12 21:31:40
12774,12774,Cartão de Crédito,Pendente,2025-04-07 00:43:19
12775,12775,Pix,Pendente,2023-10-09 11:56:33
12776,12776,Boleto,Recusado,2024-04-21 15:06:34
12777,12777,Cartão de Crédito,Aprovado,2024-07-15 09:41:16
12778,12778,Boleto,Recusado,2025-06-02 18:29:42
12779,12779,Pix,Pendente,2024-04-15 19:42:45
12780,12780,Pix,Pendente,2023-07-31 23:59:34
12781,12781,Boleto,Aprovado,2024-09-11 06:59:19
12782,12782,Cartão de Crédito,Aprovado,2025-05-12 06:58:22
12783,12783,Cartão de Crédito,Aprovado,2025-02-15 03:29:28
12784,12784,Boleto,Aprovado,2024-12-02 13:04:59
12785,12785,Boleto,Pendente,2024-06-08 11:37:16
12786,12786,Boleto,Aprovado,2023-10-12 22:48:53
12787,12787,Cartão de Crédito,Aprovado,2024-02-17 21:32:39
12788,12788,Boleto,Aprovado,2025-03-29 16:09:34
12789,12789,Pix,Pendente,2024-06-27 17:34:06
12790,12790,Boleto,Pendente,2024-04-22 10:23:46
12791,12791,Pix,Pendente,2025-06-10 14:38:14
12792,12792,Cartão de Crédito,Pendente,2024-12-25 21:41:30
12793,12793,Boleto,Pendente,2024-06-23 01:49:23
12794,12794,Boleto,Aprovado,2025-04-23 03:01:22
12795,12795,Cartão de Crédito,Pendente,2024-10-16 00:43:17
12796,12796,Cartão de Crédito,Pendente,2023-10-07 18:50:53
12797,12797,Cartão de Crédito,Aprovado,2023-12-03 02:41:58
12798,12798,Boleto,Aprovado,2025-01-29 23:54:17
12799,12799,Pix,Pendente,2024-07-28 07:22:09
12800,12800,Cartão de Crédito,Aprovado,2024-09-18 10:17:20
12801,12801,Cartão de Crédito,Pendente,2024-08-20 03:01:42
12802,12802,Cartão de Crédito,Pendente,2024-12-19 15:42:06
12803,12803,Cartão de Crédito,Pendente,2024-05-10 04:00:10
12804,12804,Pix,Recusado,2025-03-04 14:01:14
12805,12805,Pix,Pendente,2024-01-26 05:54:28
12806,12806,Pix,Aprovado,2025-04-21 09:53:05
12807,12807,Pix,Recusado,2024-12-30 23:15:49
12808,12808,Cartão de Crédito,Pendente,2025-06-04 05:41:27
12809,12809,Boleto,Pendente,2023-09-19 01:49:21
12810,12810,Boleto,Pendente,2025-03-20 03:22:50
12811,12811,Cartão de Crédito,Aprovado,2024-02-02 22:07:12
12812,12812,Cartão de Crédito,Pendente,2025-04-28 09:43:15
12813,12813,Cartão de Crédito,Recusado,2024-08-06 21:28:48
12814,12814,Pix,Aprovado,2023-11-23 00:50:28
12815,12815,Cartão de Crédito,Recusado,2024-12-13 20:35:07
12816,12816,Cartão de Crédito,Pendente,2023-06-14 06:52:00
12817,12817,Cartão de Crédito,Pendente,2023-06-14 20:23:47
12818,12818,Pix,Pendente,2024-10-02 14:22:41
12819,12819,Pix,Pendente,2023-12-15 03:45:10
12820,12820,Pix,Recusado,2024-04-23 11:58:10
12821,12821,Cartão de Crédito,Aprovado,2024-10-04 07:01:06
12822,12822,Boleto,Aprovado,2024-10-20 21:42:13
12823,12823,Pix,Recusado,2024-10-23 20:18:37
12824,12824,Cartão de Crédito,Recusado,2023-08-05 16:05:22
12825,12825,Boleto,Aprovado,2024-10-24 19:45:04
12826,12826,Boleto,Recusado,2023-09-21 02:53:05
12827,12827,Cartão de Crédito,Pendente,2024-02-03 02:38:27
12828,12828,Boleto,Aprovado,2023-07-17 23:20:03
12829,12829,Boleto,Aprovado,2023-09-05 18:54:16
12830,12830,Boleto,Recusado,2024-12-30 02:38:45
12831,12831,Cartão de Crédito,Recusado,2024-12-01 20:38:55
12832,12832,Boleto,Aprovado,2024-04-02 01:43:34
12833,12833,Pix,Pendente,2024-12-04 21:43:14
12834,12834,Boleto,Pendente,2024-10-06 16:30:58
12835,12835,Pix,Aprovado,2023-08-03 23:24:19
12836,12836,Cartão de Crédito,Recusado,2023-10-25 13:46:18
12837,12837,Boleto,Recusado,2023-11-01 20:45:07
12838,12838,Cartão de Crédito,Recusado,2024-03-22 19:31:58
12839,12839,Cartão de Crédito,Aprovado,2024-12-16 20:59:37
12840,12840,Pix,Pendente,2023-12-15 20:20:27
12841,12841,Boleto,Pendente,2024-01-27 05:17:08
12842,12842,Pix,Pendente,2025-03-30 15:52:48
12843,12843,Cartão de Crédito,Pendente,2025-02-11 04:06:21
12844,12844,Cartão de Crédito,Pendente,2025-04-24 10:45:34
12845,12845,Cartão de Crédito,Recusado,2024-05-10 05:47:17
12846,12846,Cartão de Crédito,Pendente,2024-03-13 09:53:46
12847,12847,Boleto,Pendente,2024-02-16 08:40:18
12848,12848,Pix,Aprovado,2023-12-22 16:07:40
12849,12849,Cartão de Crédito,Pendente,2023-12-19 17:00:06
12850,12850,Pix,Recusado,2024-09-24 17:54:50
12851,12851,Cartão de Crédito,Aprovado,2024-09-19 21:40:09
12852,12852,Pix,Pendente,2023-12-07 02:07:50
12853,12853,Cartão de Crédito,Pendente,2025-04-28 13:16:33
12854,12854,Cartão de Crédito,Recusado,2024-01-30 18:13:46
12855,12855,Cartão de Crédito,Recusado,2023-10-03 14:13:37
12856,12856,Cartão de Crédito,Pendente,2023-09-12 18:53:05
12857,12857,Cartão de Crédito,Aprovado,2024-09-05 10:25:14
12858,12858,Boleto,Recusado,2023-12-25 02:40:11
12859,12859,Cartão de Crédito,Aprovado,2025-04-04 04:50:25
12860,12860,Boleto,Pendente,2024-08-24 20:20:56
12861,12861,Pix,Recusado,2024-06-07 00:15:41
12862,12862,Boleto,Aprovado,2023-07-11 00:14:05
12863,12863,Pix,Pendente,2023-10-18 18:33:25
12864,12864,Boleto,Recusado,2025-03-23 16:39:17
12865,12865,Cartão de Crédito,Recusado,2023-07-02 21:35:43
12866,12866,Cartão de Crédito,Recusado,2024-10-14 14:20:15
12867,12867,Cartão de Crédito,Recusado,2025-05-07 21:02:04
12868,12868,Boleto,Recusado,2023-06-16 12:49:29
12869,12869,Cartão de Crédito,Pendente,2023-11-11 04:24:50
12870,12870,Pix,Pendente,2024-10-28 19:05:21
12871,12871,Boleto,Pendente,2023-09-18 12:44:11
12872,12872,Pix,Aprovado,2024-06-29 21:57:24
12873,12873,Boleto,Recusado,2023-08-07 14:50:10
12874,12874,Pix,Recusado,2023-09-10 18:21:04
12875,12875,Boleto,Pendente,2024-04-01 17:56:10
12876,12876,Pix,Recusado,2024-10-21 17:47:04
12877,12877,Pix,Aprovado,2025-02-19 17:18:38
12878,12878,Cartão de Crédito,Pendente,2024-02-04 09:42:43
12879,12879,Boleto,Aprovado,2024-05-16 22:40:18
12880,12880,Pix,Recusado,2024-04-27 10:16:04
12881,12881,Cartão de Crédito,Aprovado,2024-03-25 03:25:52
12882,12882,Pix,Aprovado,2023-12-22 17:20:34
12883,12883,Cartão de Crédito,Recusado,2025-05-01 05:16:55
12884,12884,Boleto,Pendente,2023-10-20 15:26:24
12885,12885,Pix,Pendente,2025-06-06 13:35:22
12886,12886,Cartão de Crédito,Aprovado,2024-08-16 08:10:43
12887,12887,Pix,Aprovado,2025-02-13 18:37:22
12888,12888,Cartão de Crédito,Aprovado,2024-07-23 00:11:55
12889,12889,Cartão de Crédito,Pendente,2023-07-05 04:48:27
12890,12890,Boleto,Pendente,2024-08-22 04:06:44
12891,12891,Pix,Pendente,2024-11-18 22:30:10
12892,12892,Pix,Aprovado,2023-08-13 17:51:56
12893,12893,Boleto,Aprovado,2024-03-30 04:56:46
12894,12894,Boleto,Pendente,2024-10-05 11:13:49
12895,12895,Cartão de Crédito,Recusado,2024-03-24 04:28:21
12896,12896,Pix,Pendente,2025-02-17 03:04:13
12897,12897,Boleto,Pendente,2024-04-14 18:48:45
12898,12898,Boleto,Pendente,2024-12-04 11:34:11
12899,12899,Cartão de Crédito,Aprovado,2023-11-19 16:52:26
12900,12900,Boleto,Recusado,2024-03-03 06:01:56
12901,12901,Boleto,Aprovado,2025-01-28 01:39:48
12902,12902,Cartão de Crédito,Recusado,2024-02-15 20:44:22
12903,12903,Boleto,Aprovado,2023-08-06 00:22:26
12904,12904,Cartão de Crédito,Recusado,2024-06-20 11:29:22
12905,12905,Cartão de Crédito,Pendente,2023-09-22 22:31:02
12906,12906,Cartão de Crédito,Pendente,2024-01-02 10:52:45
12907,12907,Cartão de Crédito,Pendente,2024-10-31 16:40:53
12908,12908,Pix,Recusado,2023-11-27 02:42:58
12909,12909,Boleto,Recusado,2024-06-29 09:18:37
12910,12910,Pix,Pendente,2024-09-23 21:31:04
12911,12911,Boleto,Pendente,2025-05-31 16:17:48
12912,12912,Pix,Pendente,2025-03-17 09:30:53
12913,12913,Pix,Recusado,2023-10-21 09:30:37
12914,12914,Cartão de Crédito,Recusado,2023-10-19 12:02:01
12915,12915,Cartão de Crédito,Aprovado,2024-04-14 06:17:58
12916,12916,Pix,Pendente,2024-01-26 04:30:37
12917,12917,Boleto,Aprovado,2024-01-01 03:37:59
12918,12918,Cartão de Crédito,Recusado,2024-09-18 02:18:51
12919,12919,Pix,Aprovado,2024-04-02 04:53:58
12920,12920,Cartão de Crédito,Pendente,2023-10-07 12:38:07
12921,12921,Pix,Pendente,2025-03-06 06:56:14
12922,12922,Pix,Recusado,2024-12-31 03:42:49
12923,12923,Cartão de Crédito,Pendente,2025-01-23 04:43:23
12924,12924,Cartão de Crédito,Pendente,2023-09-01 22:50:17
12925,12925,Pix,Pendente,2024-07-04 22:07:21
12926,12926,Boleto,Aprovado,2024-01-18 11:57:48
12927,12927,Boleto,Pendente,2024-10-13 23:13:57
12928,12928,Pix,Aprovado,2024-11-10 00:10:00
12929,12929,Boleto,Aprovado,2024-08-27 15:17:48
12930,12930,Boleto,Recusado,2024-08-19 12:16:55
12931,12931,Cartão de Crédito,Recusado,2023-11-01 04:24:24
12932,12932,Boleto,Pendente,2024-07-22 08:14:26
12933,12933,Cartão de Crédito,Aprovado,2023-12-08 13:33:17
12934,12934,Boleto,Recusado,2023-08-05 12:38:51
12935,12935,Cartão de Crédito,Recusado,2024-07-27 20:41:42
12936,12936,Pix,Recusado,2024-07-04 03:01:11
12937,12937,Cartão de Crédito,Recusado,2023-09-16 13:42:43
12938,12938,Cartão de Crédito,Recusado,2023-06-27 19:57:02
12939,12939,Cartão de Crédito,Aprovado,2024-03-14 21:12:53
12940,12940,Boleto,Pendente,2023-09-17 09:12:28
12941,12941,Cartão de Crédito,Recusado,2024-05-21 06:40:49
12942,12942,Boleto,Aprovado,2024-07-10 02:05:56
12943,12943,Pix,Pendente,2023-09-28 03:53:40
12944,12944,Pix,Aprovado,2025-02-25 07:57:29
12945,12945,Cartão de Crédito,Recusado,2025-03-04 13:57:42
12946,12946,Pix,Pendente,2023-07-27 18:39:17
12947,12947,Pix,Aprovado,2025-05-31 02:40:11
12948,12948,Boleto,Pendente,2024-05-07 23:05:37
12949,12949,Cartão de Crédito,Recusado,2024-03-09 04:11:02
12950,12950,Boleto,Pendente,2025-04-30 12:43:49
12951,12951,Boleto,Recusado,2024-06-28 09:20:55
12952,12952,Boleto,Pendente,2024-07-26 22:34:13
12953,12953,Cartão de Crédito,Aprovado,2023-07-10 17:40:54
12954,12954,Boleto,Recusado,2025-03-15 02:47:18
12955,12955,Pix,Pendente,2024-11-19 11:54:51
12956,12956,Boleto,Aprovado,2024-01-28 03:44:40
12957,12957,Cartão de Crédito,Recusado,2025-06-02 16:57:35
12958,12958,Boleto,Recusado,2024-12-22 07:07:58
12959,12959,Cartão de Crédito,Recusado,2024-08-24 05:12:53
12960,12960,Cartão de Crédito,Recusado,2023-12-29 10:13:57
12961,12961,Pix,Pendente,2025-03-29 18:54:11
12962,12962,Pix,Aprovado,2024-05-12 04:55:46
12963,12963,Cartão de Crédito,Pendente,2024-05-05 22:38:43
